"data_id","type","date","longitude","latitude","country","ISO","ID_0","ID_1","FOI","R0_1","R0_2","R0_3","altitude","DayTemp_const_term","EVI_const_term","MIR_const_term","NightTemp_const_term","RFE_const_term","DayTemp_Re0","EVI_Re0","MIR_Re0","NightTemp_Re0","RFE_Re0","DayTemp_Im0","EVI_Im0","MIR_Im0","NightTemp_Im0","RFE_Im0","DayTemp_Re1","EVI_Re1","MIR_Re1","NightTemp_Re1","RFE_Re1","DayTemp_Im1","EVI_Im1","MIR_Im1","NightTemp_Im1","RFE_Im1","travel_time","TSI","aedes_gen","population","Shape_Area","log_pop_den"
243,"caseReport","2003_2008",124.6219592,8.5045558,"Philippines","PHL",179,49,0.050884577,4.81211911540063,2.78130808879669,3.58411975167164,107.9439,14830.86,210.744,44.08476,10524.44,3361.312,-112.5691,-5.857898,0.6621516,-79.66752,-5.797218,289.3089,-6.081422,1.75225,78.08818,-125.9909,-272.2216,0.3869567,-1.015899,-132.771,329.3584,52.7305,1.461263,0.9338761,-47.99052,-153.3387,75.60169,86596.86,17.78376,930640,3350.7955490151,5.63026878834607
244,"caseReport","2003_2008",123.5280072,13.1774827,"Philippines","PHL",179,5,0.028927189,2.93947761879993,1.94084044406633,2.44063690232686,74.4771,14015.6,222.0555,39.30158,10707.02,3008.625,-251.6422,-4.6145,-0.5600723,-246.827,208.2602,405.2344,0.04252756,0.5866572,19.94901,-570.563,-180.1242,-2.630224,-0.6631354,-108.0152,104.9748,-161.9776,0.3518263,1.142717,-66.66707,-232.4282,56.74056,89384.47,17.71563,870427,2528.80969219063,5.84413622101393
245,"caseReport","2003_2008",121.03351,17.0663429,"Philippines","PHL",179,50,0.003503828,1.13341226878644,1.09965011418212,1.33804029314013,1075.379,12908.52,218.3383,42.92038,7847.963,3005.041,-340.9192,-7.417666,-1.468976,-387.8643,-1332.34,498.257,-5.239226,1.232787,90.50908,-598.4839,-313.759,0.9398888,-0.694554,-226.8194,-199.3429,50.08391,-1.225271,0.8709656,-69.0059,-225.8839,257.8276,64534.96,19.69172,121584,2140.50185978154,4.05701701918469
246,"caseReport","2003_2008",123.0246518,10.2925609,"Philippines","PHL",179,51,0.037438321,3.65383862437564,2.25753292571868,2.87383637331538,87.28878,15141.31,207.7043,52.02256,10917.01,2165.023,80.10639,-11.41587,2.587394,-170.3919,-334.8587,759.0467,-12.61283,4.337175,77.41684,-337.3512,-484.0119,2.00037,-1.815058,-119.3027,90.04252,23.44928,0.2251893,1.496577,-80.91868,-119.3421,66.4736,87141.07,17.4151,2182845,7861.18707874308,5.63004160781738
247,"caseReport","2003_2008",121.1112615,15.578375,"Philippines","PHL",179,55,0.026074583,2.70563214374922,1.83791157692076,2.29919786912986,62.9079,16303.21,192.4843,55.7587,10550.57,2780.961,-164.6165,-8.470384,2.009806,-300.8408,-967.0479,798.7096,-7.329671,3.977574,70.42934,-925.9891,-197.7229,-9.42392,-3.569654,-114.2617,-199.5687,-395.8423,15.09538,-2.109291,-163.4398,-111.6983,65.56044,82786.75,23.60637,1574904,5507.05373950348,5.65941048414797
248,"caseReport","2003_2008",121.1710389,16.3301107,"Philippines","PHL",179,56,0.020419787,2.25475387349039,1.63940588464841,2.0260035091584,459.3788,14976.69,213.1151,48.42074,9050.237,2658.106,-560.1351,-8.281179,1.209717,-643.5801,-1018.867,636.2113,-7.46119,2.243302,95.59918,-629.1615,-376.4536,1.685708,-0.9938072,-228.7309,-154.3758,-5.501782,-1.021446,0.5983929,-53.43332,-266.0339,177.4321,82309.1,21.90645,338963,3945.53879910928,4.46487823818392
249,"caseReport","2003_2008",118.7383615,9.8349493,"Philippines","PHL",179,59,0.024065376,2.54324465463548,1.7665028914747,2.20093871747355,44.53985,13677.17,214.9907,37.82808,11034,2139.007,58.82219,-0.8685652,-0.3163115,-93.31257,-277.1077,444.807,-4.34985,1.483783,85.66632,-404.5021,-268.907,1.731393,-1.588054,-83.83677,114.4915,63.45944,1.012893,1.233308,-78.53928,-209.4479,317.4174,89268.79,11.1334,520891,14629.3502289892,3.60020909101797
250,"caseReport","2003_2008",120.6199895,15.079409,"Philippines","PHL",179,60,0.020223529,2.23948703150295,1.63265852887086,2.01672413074884,38.34969,16625.56,174.2197,57.10538,10781.87,2648.551,21.43367,-6.58227,1.898136,-381.1679,-1049.278,861.8274,-5.3788,5.34179,45.97812,-950.693,-421.8494,1.595721,-1.942015,-186.9949,-89.55514,-58.85265,1.366677,0.6882443,-130.0405,97.14584,16.12771,84773.63,23.99245,1728078,2263.22000483204,6.63928532489408
251,"caseReport","2003_2008",120.2863183,15.8949055,"Philippines","PHL",179,61,0.02618943,2.71497633799734,1.84202114563513,2.30484993019479,37.85017,16534.93,187.6174,56.46309,10870.99,2819.767,158.8526,-8.059641,2.73157,-169.6038,-1356.117,916.6727,-9.58431,6.174994,120.533,-755.8065,-324.9542,-0.2105782,-2.596165,-129.6084,-54.89172,-155.2312,6.035521,-0.2357256,-174.7641,-10.73216,48.43982,82442.26,18.33053,2121616,5222.70513473967,6.00937648752198
252,"caseReport","2003_2008",121.947311,13.9346903,"Philippines","PHL",179,62,0.038642744,3.75642178580774,2.30338367669425,2.93629963289237,91.01086,13993.44,245.7498,39.97327,10663.68,2163.752,-325.0937,-2.520559,0.1698055,-322.8934,-368.7487,458.8441,-4.388747,1.042598,30.96321,-752.2285,-300.2465,-0.6637237,-0.7640068,-108.3032,-15.11036,-113.1832,1.688388,0.7196238,-94.32245,-232.6663,154.0194,87920.26,14.35223,1365728,8410.40705690103,5.09611232629959
253,"caseReport","2003_2008",121.5370003,16.2700424,"Philippines","PHL",179,63,0.019389694,2.17496542534186,1.60410346895889,1.97747425768392,243.16,15328.95,229.2099,49.91097,9725.685,2549.712,-865.3635,-9.609,1.225534,-585.0633,-731.0869,645.6482,-7.591032,2.111709,81.52999,-843.9036,-335.799,-1.952616,-1.079534,-148.5368,-167.8257,-195.3795,8.066734,-1.224168,-94.6922,-237.463,210.2216,82164.8,22.21463,127427,3116.15056352385,3.73510538143849
254,"caseReport","2003_2008",124.994751,5.9267175,"Philippines","PHL",179,67,0.048669667,4.61973311397835,2.69339460261641,3.46535260895492,170.7392,14623.38,235.9071,43.30426,10584.61,2292.713,150.7301,-3.407273,0.7306704,7.718509,95.74655,176.8025,-1.960355,1.132731,32.63355,76.25366,-311.8995,1.435558,-1.503777,-65.83842,313.2504,115.5367,0.3490282,1.240278,-65.12962,-129.1737,303.9021,84960.88,22.44281,438587,3265.60485887991,4.9075313523228
255,"caseReport","2003_2008",124.0147464,12.9927095,"Philippines","PHL",179,69,0.029630125,2.99761524871563,1.96646929923325,2.47580973699723,48.70354,13614.63,233.8685,34.58952,10864.31,3113.649,-328.5462,-3.038611,-0.2230684,-289.448,392.8605,282.8975,-0.8034727,1.07509,9.853453,-466.5682,-173.7346,-3.572826,-0.1257416,-128.4723,172.233,-153.2898,1.123986,0.7522163,-87.96137,-156.4622,111.0842,88941.27,10.41638,410690,2003.70549690737,5.32770746984346
256,"caseReport","2003_2008",124.7740793,6.3357565,"Philippines","PHL",179,70,0.021465338,2.33657447826916,1.67551875241215,2.07569049189572,214.4934,15449.59,226.2782,49.70402,10357.38,2142.114,158.6579,-3.490523,0.8950659,-5.470952,-65.38916,257.7229,-1.8959,1.593078,31.28629,27.83772,-296.6197,1.593703,-1.37213,-58.16627,225.448,165.439,0.742024,1.330439,-62.5245,-170.824,80.8649,83709.08,23.67008,684099,4377.03809262233,5.05810825342472
257,"caseReport","2003_2008",125.1708741,10.3346206,"Philippines","PHL",179,71,0.042070123,4.04983314566077,2.43510136897996,3.11540901220208,117.6382,13277.47,244.6571,34.99154,10818.12,3336.47,-187.731,-2.34444,0.1329103,-177.1845,1091.669,176.0438,1.163291,0.1821421,-31.6102,-24.34286,-214.433,-2.819841,-0.430531,-52.1915,561.9073,-76.13572,-0.241666,1.194184,-100.5349,183.9854,126.8114,89990.3,6.621959,263018,1694.45906144769,5.05128062462866
258,"caseReport","2003_2008",125.6969984,9.514828,"Philippines","PHL",179,74,0.046736853,4.45226361482445,2.6171592588601,3.36222901545871,63.3164,13415.22,223.9684,33.4072,10906.05,4154.659,-304.0993,-6.368347,0.6101062,-223.0671,1347.358,6.379294,1.066887,0.4691847,-55.40947,81.90426,-199.1712,-3.683235,-0.4521373,-81.25618,749.4106,-1.404016,0.7535876,0.8714577,-61.16075,212.4809,182.0561,90502.08,14.96904,393220,2110.98426804686,5.23256903241714
259,"caseReport","2003_2008",126.1144758,8.5404906,"Philippines","PHL",179,75,0.034463783,3.40187476187169,2.14533994995315,2.72072689911309,83.21019,13588.14,244.3861,33.69417,10460.35,4844.886,-264.8155,-8.12395,0.6631661,-280.4923,1034.841,-41.34384,1.227933,0.6540502,-90.00749,33.64935,-204.922,-3.077383,-0.4122322,-107.6478,595.5297,35.64053,1.644646,0.8159092,-72.30951,-56.97673,293.2255,89042.15,19.24745,462344,4335.84804690027,4.67872625336192
260,"caseReport","2003_2008",120.469642,15.4470354,"Philippines","PHL",179,76,0.016849293,1.98218231892567,1.51825863343254,1.85981711917339,45.61481,17012.56,195.3856,60.45832,10636.21,2785.459,65.04139,-11.59901,4.209269,-360.2955,-1172.813,1101.464,-10.31043,7.999064,4.522901,-887.3495,-383.0102,2.62744,-3.267031,-141.4757,-188.495,-131,5.880164,0.4059811,-153.8016,15.43507,45.11408,82915.29,23.90467,990622,3032.51098906414,5.79199858618745
261,"caseReport","2003_2008",119.9697808,15.5081766,"Philippines","PHL",179,78,0.02764544,2.83397000886276,1.89437445254358,2.3768197038741,39.39659,15229.39,194.7104,52.30933,10715.49,3002.896,344.9929,-5.854308,1.279256,-62.04478,-1544.592,935.7618,-11.51825,4.137728,184.736,-1085.709,-386.1117,1.056764,-2.094796,-123.6355,53.19659,-73.21763,-3.415238,1.744139,-142.7485,370.6578,119.7909,85697.36,20.54727,565883,3677.39179410766,5.04266107150514
262,"caseReport","2003_2008",123.1688883,8.3886282,"Philippines","PHL",179,79,0.029686626,3.0022963101551,1.96853372037245,2.47864208696818,111.2618,13867.37,243.2127,39.86931,10666.19,3144.9,-109.8942,-4.592283,0.6746915,-131.7056,-320.0366,249.1172,-4.105787,1.847045,7.121658,-203.9553,-285.3145,0.8268036,-1.126509,-75.55484,-23.91945,56.99324,1.688766,0.8506803,-45.11766,-432.3757,212.26,85598.59,11.46312,771214,6433.44169843663,4.79476361028239
263,"caseReport","2003_2008",123.2966657,7.8383054,"Philippines","PHL",179,80,0.035888924,3.52233284893642,2.19890296901891,2.79387236975993,101.1489,14552.14,207.8801,40.77864,10739.04,2945.33,147.5497,-2.159041,0.4227503,-18.13474,-523.8478,369.0639,-3.81504,1.318557,50.22087,-37.31047,-210.7955,2.563057,-1.309976,-44.13709,8.554226,101.1617,1.055362,1.600738,-55.65267,-302.3453,129.852,85581.28,13.88128,1284315,5329.31094427544,5.48889978031264
264,"caseReport","2003_2008",122.3107517,7.5225247,"Philippines","PHL",179,81,0.043743163,4.19375998848331,2.50002744364478,3.2035244922522,74.06732,14081.08,233.5433,36.22302,10886.25,3030.078,124.8509,-1.748611,0.1048828,-21.58934,-629.7145,287.0177,-2.424012,0.9090154,57.51025,-100.3075,-253.8865,1.71987,-1.013644,-64.8442,-77.82722,57.65909,0.3031194,1.51205,-61.57222,-310.6278,308.0757,85414.64,18.06973,331085,2732.26398536501,4.80546316525183
265,"serology","2008",55.610809,-21.0514,"Reunion","REU",186,1,0.000937691,1.03772577913602,1.03344544239509,1.28852833321201,183.6492,13711.06,212.6824,42.92878,8729.85,713.6252,810.1092,-1.811139,3.642151,535.121,335.1923,-142.6984,13.50772,-4.993768,460.4641,352.483,-171.9047,2.44631,-0.7837965,-29.29155,-10.45583,-211.1929,1.042783,-0.9164558,-32.2774,205.8154,62.15455,73156.95,12.37254,70033,741.558173411309,4.55850125507684
266,"serology","pre_2016",39.237551,21.285407,"Saudi Arabia","SAU",200,11,0.004607439,1.1958856166889,1.13787771970469,1.37283164497176,329.469,21924.89,32.00775,144.2895,11797.36,165.3067,-1614.776,0.2740958,-5.419337,-883.6487,4.557929,-151.4648,0.5308527,1.965899,-424.3827,-8.590263,-425.7352,0.2064891,-0.8063398,-218.4131,-12.61109,0.9112694,0.3197413,0.4307365,-44.24861,-24.99325,53.89707,44315.73,23.77486,4764095,138620.331212871,3.5658057139964
267,"serology","pre_2006",80,6.8,"Sri Lanka","LKA",217,5,0.010146923,1.68181914058188,1.37809539092061,1.66702305847384,16.32911,16063.76,167.5741,64.72243,11108.54,2905.426,557.0748,-2.261515,-1.309141,136.0378,137.8835,433.2671,-1.008778,0.9391178,115.8316,340.832,-216.4973,-0.7356206,-0.2108526,-200.8938,-657.7041,359.0926,-0.5161158,2.455577,-9.498286,-773.2867,12.34646,90823.02,24,1812794,687.517902267155,7.87767117739355
268,"serology","2008",80,6.8,"Sri Lanka","LKA",217,5,0.034202487,4.32934873662109,2.50126762400595,3.22020524779405,16.32911,16063.76,167.5741,64.72243,11108.54,2905.426,557.0748,-2.261515,-1.309141,136.0378,137.8835,433.2671,-1.008778,0.9391178,115.8316,340.832,-216.4973,-0.7356206,-0.2108526,-200.8938,-657.7041,359.0926,-0.5161158,2.455577,-9.498286,-773.2867,12.34646,90823.02,24,1812794,687.517902267155,7.87767117739355
269,"serology","2008_2009",80,6.8,"Sri Lanka","LKA",217,5,0.032062455,4.07587621827447,2.39125371298637,3.06984643788957,16.32911,16063.76,167.5741,64.72243,11108.54,2905.426,557.0748,-2.261515,-1.309141,136.0378,137.8835,433.2671,-1.008778,0.9391178,115.8316,340.832,-216.4973,-0.7356206,-0.2108526,-200.8938,-657.7041,359.0926,-0.5161158,2.455577,-9.498286,-773.2867,12.34646,90823.02,24,1812794,687.517902267155,7.87767117739355
270,"serology","1989",31.635,18.285,"Sudan","SDN",218,10,0.00225923,1.06607446020252,1.0542800536347,1.30241055207587,296.8937,22691.93,47.92028,217.5593,9023.712,49.89191,-2042.729,1.245619,-3.089258,-1749.51,-22.58319,-71.37536,1.290868,1.404493,-614.1043,-14.97922,-536.2642,0.7212612,-0.9006005,-381.3097,6.837878,-65.16457,0.8553316,-0.3700176,-50.88004,27.41663,294.9585,31515.59,24.28697,871563,368210.122128978,1.21402991656804
271,"serology","2011",35.5657862,15.8058472,"Sudan","SDN",218,6,0.00143243,1.03930108735265,1.03428670426588,1.28969059078451,475.4794,24386.78,72.56328,135.1563,10887.19,544.1364,229.2139,-0.5295463,-0.8566035,-392.6647,-359.522,1139.725,-9.376238,7.340695,-86.31011,-255.6921,-952.2158,-2.840596,-0.4329679,-376.4554,12.18059,-788.2411,3.494884,-2.051337,-250.1107,285.0941,142.1974,38098.04,25.25457,1273949,45880.1201737605,3.35922564122289
272,"serology","1997",120.569,22.63,"Taiwan","TWN",225,7,0.006492192,1.47965110906415,1.28555838712608,1.5356875214719,88.26614,14941.6,172.4261,56.26769,9267.565,1691.569,-848.1775,-17.02559,-0.9767471,-1317.418,-917.1708,-81.56724,-4.49578,0.7150023,-455.4762,-304.3437,-302.9514,-3.373695,0.7684387,-254.6317,215.2474,118.2951,-4.556722,-0.8878457,73.99782,178.1181,25.37647,58194.01,18.14996,4467434,25203.8136931953,5.18319997448103
273,"serology","2011",39.3621196,-6.1357295,"Tanzania","TZA",227,29,0.006805254,1.22673577353723,1.15346059808805,1.39705029001916,27.98285,15545.89,212.9401,51.15401,10812.68,671.2785,651.05,-4.274686,2.705337,432.8175,64.87888,-278.1112,12.15162,-3.704675,261.6692,307.5158,-79.57554,3.443755,-1.402425,-8.201964,-224.3884,395.5421,-8.887143,2.398328,-65.23443,-74.04745,111.8529,82756.87,7.891119,112784,904.664537573295,4.83365478026143
274,"caseReport","1985_2012",98.9817163,18.7060641,"Thailand","THA",228,10,0.012638439,2.11934576838614,1.55626096118224,1.90583316114403,428.9522,16063.21,187.7075,63.27253,9706.37,1283.443,226.7078,-13.11069,0.3382588,-588.5474,-659.934,1023.16,-14.19833,5.496309,166.8173,-126.7179,-514.1636,-5.860971,0.2790673,-428.1562,-131.2098,94.95572,-3.973186,0.9798114,-145.6511,43.91548,118.2257,68493.44,23.38447,1165992,22221.4812379146,3.97914673742851
275,"caseReport","1985_2012",99.840576,19.9104798,"Thailand","THA",228,11,0.017053338,2.72386541771929,1.78745246215193,2.23512314801442,439.909,15333.25,187.8164,60.25235,9681.47,1732.191,201.1776,-14.4655,2.569036,-745.0004,-946.5036,887.4893,-18.08894,5.929012,76.1821,-163.186,-447.3284,-11.56558,0.7236639,-417.9769,-43.90973,94.7627,-3.085136,-0.3128942,-52.25604,169.4923,115.8763,66546.13,23.0093,857885,11635.4608971112,4.31388445635671
276,"caseReport","1985_2012",100.9846717,13.3611431,"Thailand","THA",228,12,0.018769723,2.97913608950687,1.88231183844494,2.37103812843205,39.11872,16150.02,177.1923,72.02405,11419.17,1855.987,693.7492,-16.42044,3.860722,-355.8681,-715.5592,672.776,-7.360276,4.84101,241.6344,-155.9062,-24.11792,-3.257722,0.4663579,-157.6878,-416.264,103.1679,-3.481228,2.246817,8.992139,-76.76719,96.96282,82519.82,15.53151,979600,4500.65407921961,5.38750544540029
277,"caseReport","1985_2012",99.1800199,10.4930496,"Thailand","THA",228,13,0.023777467,3.77229702576285,2.17440741438759,2.78836813219506,35.82676,14552.73,247.1921,45.93186,10903.18,1618.031,161.7583,-4.289712,-0.9791087,-249.085,-4.358892,617.2085,-3.230831,1.081851,106.9428,-369.8977,-283.6597,-0.2950493,-1.188672,-172.5005,-294.9904,205.3972,-1.221759,1.624414,34.854,-462.0417,249.7045,85103.74,21.48775,296436,6040.31154471305,3.91354737459448
278,"caseReport","1985_2012",103.5060994,16.438508,"Thailand","THA",228,14,0.030539831,4.91938601675092,2.60294069710962,3.39350172244217,172.7155,16462.21,168.1048,80.0808,10788.49,1867.653,594.0729,-17.07271,7.696842,-804.5184,-1064.937,1080.169,-13.1111,11.65091,188.4774,-214.4681,-316.0413,-8.178938,0.7481818,-416.9739,-89.52293,126.8514,1.149509,0.3567215,51.94127,157.2369,140.3018,73982,24.22917,572764,6938.98170502951,4.42536083649251
279,"caseReport","1985_2012",99.5226618,16.4827798,"Thailand","THA",228,15,0.025068933,3.9860146297629,2.25331777312383,2.90049616642943,79.32729,16397.68,187.2901,68.39569,11044.47,1689.467,521.1755,-17.84977,2.86591,-414.1835,-836.6299,1223.39,-19.01379,9.772071,295.1695,-254.1102,-545.6977,1.214016,-0.7403238,-350.6032,-206.7331,62.92556,1.211907,1.648939,-81.08768,102.8537,256.7228,70047.98,24.89976,586051,8683.19886395681,4.2267245876414
280,"caseReport","1985_2012",99.4179431,14.1011393,"Thailand","THA",228,16,0.034475244,5.60978815252369,2.86884213664591,3.76450516576747,92.29955,16397.24,191.0221,67.50148,10874.05,1576.456,584.6961,-15.64714,2.123603,-324.1156,-692.804,1205.458,-19.39137,7.982493,347.6699,-233.4708,-380.9457,-6.233736,1.01008,-329.5352,-293.3794,405.848,-10.21568,3.884589,-21.75594,-45.88286,165.7929,74186.94,24.65002,566983,19468.2035376951,3.40530691830407
281,"caseReport","1985_2012",102.8236214,16.4321938,"Thailand","THA",228,17,0.036423512,5.95526875640415,3.00461240059769,3.95277846819329,191.0411,16767.23,166.0167,81.00709,10874.82,1634.712,486.8264,-17.67609,5.601505,-848.9912,-866.0629,1268.805,-16.34102,12.51107,212.5275,-126.3443,-343.7206,-7.964174,1.745114,-355.4138,-188.0108,208.2329,0.01504345,1.415811,35.08197,122.8732,97.25926,73356.67,24.59168,1217037,10661.6357926466,4.74624480956366
282,"caseReport","1985_2012",98.9062835,8.0862997,"Thailand","THA",228,18,0.023889394,3.7906941915874,2.18118957924943,2.79801725618694,41.21248,14352.56,257.59,40.77148,11040.93,2012.078,236.098,-4.505351,-0.1400244,-125.2305,-187.3678,490.7119,-0.04050242,0.7443527,130.792,-143.8016,-178.0463,-2.303492,-1.095386,-56.75665,-421.9968,345.968,-0.2622076,1.148732,-32.54243,-451.9263,209.2048,84961.16,22.62043,267796,4875.9108119018,4.02396236034689
283,"caseReport","1985_2012",99.5127895,18.2855395,"Thailand","THA",228,19,0.016842286,2.69318086233511,1.77597830069162,2.2186904614048,288.6804,16111.41,198.0473,64.00763,10234.16,1488.056,400.3041,-20.51707,3.062029,-701.9832,-787.2172,1320.015,-22.7749,8.931536,195.5899,-49.04109,-618.4805,-3.292632,-0.2248636,-435.1805,-168.6342,215.1086,-6.306613,2.622902,-50.4641,-3.857976,117.0559,67607.07,23.81938,515159,12584.2994183661,3.73616003109134
284,"caseReport","1985_2012",100.455052,14.5896054,"Thailand","THA",228,2,0.019707345,3.12257841443537,1.93528244744289,2.44691522865378,8.415722,15920.34,181.247,49.8802,11642.53,1406.156,129.795,-12.91966,-1.34404,-320.7517,-657.8834,794.5428,-0.266897,5.374507,147.5208,-285.8635,-480.8315,6.032519,-0.6755092,-303.2017,-278.1524,-97.38258,11.86004,1.372188,-89.56888,90.03726,69.39574,70640.34,25,169012,956.366986921238,5.18022590524854
285,"caseReport","1985_2012",99.0087221,18.5744606,"Thailand","THA",228,20,0.013275679,2.20135536554428,1.58847458196368,1.95133151402141,347.9591,16460.52,191.6543,66.95688,10039.13,1324.891,285.3485,-15.74179,2.044777,-700.3236,-646.1475,1258.035,-18.12816,8.351327,199.8825,-73.96484,-659.4418,-2.931835,-0.3823031,-434.8291,-190.093,223.2705,-4.397187,2.05915,-134.2939,-9.998775,119.8575,68173.17,23.85353,338578,4513.04267444238,4.33102426579067
286,"caseReport","1985_2012",101.7223002,17.4860232,"Thailand","THA",228,21,0.026960905,4.3042457580139,2.37146732815561,3.06779428281702,338.5259,15768.74,201.5699,65.66221,10047.34,1863.378,292.942,-17.30444,2.127386,-790.0003,-1041.783,1268.106,-22.90463,8.905789,177.19,-73.69148,-565.3841,-4.482442,-0.5120056,-395.0975,-124.3881,265.6203,-4.480527,2.813843,36.3398,53.34139,337.4033,70487.16,23.47577,373568,10589.1089488255,3.59122559153761
287,"caseReport","1985_2012",100.6533706,14.7995081,"Thailand","THA",228,22,0.027649649,4.42141440353724,2.41521415414496,3.12955780441307,50.42649,16720.73,174.7658,63.71251,11385.43,1544.791,594.602,-15.61029,1.9107,-443.8395,-674.652,1104.669,-16.7904,7.654966,242.831,-216.7529,-287.9359,-2.035899,0.4203789,-350.3026,-346.4771,157.29,0.5631292,1.871296,80.01517,87.35122,145.4965,72486.64,24.89138,556761,6290.40168902283,4.49434599339425
288,"caseReport","1985_2012",97.9654368,19.3020296,"Thailand","THA",228,23,0.011757698,2.00924334357186,1.51238786361291,1.84423303633585,520.0374,14509.18,208.926,51.52351,9184.569,1051.598,297.9,-10.05231,-4.246927,-267.6301,-518.3516,1221.857,-20.39436,6.561303,264.2331,-108.1193,-776.3386,-0.8094743,-0.6446712,-552.0186,-150.0985,58.81171,-5.88544,2.749374,-235.5514,-19.96525,346.9218,68680.16,23.11663,133334,12756.0595730254,2.43821685859407
289,"caseReport","1985_2012",103.1615169,16.0132015,"Thailand","THA",228,24,0.03445303,5.60586087865167,2.86730943365834,3.76237550916805,160.1135,16782.25,161.4822,87.38254,10954.17,1729.182,513.1174,-16.89033,5.432717,-880.675,-917.3258,1206.55,-16.25954,15.77466,135.4703,-184.4204,-198.7344,-9.018695,2.793424,-378.465,-217.1142,226.3842,3.775704,0.4779645,45.19441,132.0638,92.18603,73830.88,24.57795,584148,5633.70936349534,4.65098440235957
290,"caseReport","1985_2012",101.2130511,14.2069466,"Thailand","THA",228,26,0.022550635,3.57233756445172,2.10078260219309,2.68348224477576,13.957,16270.96,178.625,59.61521,11192.98,1990.442,551.9577,-8.952041,4.430441,-404.0898,-943.5419,917.3628,-10.54273,9.597262,54.15413,-272.9585,-213.5995,-0.3436358,1.081003,-306.7596,-323.7986,88.65878,-1.024616,1.964328,40.67408,76.08183,88.87588,75918.22,24.81079,191681,2154.0271747843,4.49966822728374
291,"caseReport","1985_2012",100.0372929,13.8140293,"Thailand","THA",228,27,0.022012966,3.48574288891219,2.06893232097552,2.6380337139232,6.68725,16519.95,166.8249,56.70532,11806.34,1656.627,194.9917,-12.56364,0.345403,-367.0112,-709.3288,906.8934,-5.790752,3.622207,267.2028,-431.7621,-359.5665,-0.02198158,-0.3767877,-250.0081,-328.7614,36.01514,0.5485745,2.132566,-36.35528,-89.48145,30.19643,74826.09,25,690712,2159.31060198416,5.7710552779549
292,"caseReport","1985_2012",104.7695508,17.392039,"Thailand","THA",228,28,0.028118731,4.50157511010769,2.44522987232647,3.17187864742435,155.6236,16157.78,159.1209,70.12487,10415.24,2500.219,503.2408,-12.88922,9.113857,-956.0657,-1569.367,961.2634,-11.18833,11.89102,123.8966,-128.233,-437.5858,-7.110202,-0.7224095,-431.7911,163.9736,153.0663,0.4475532,1.33461,14.81689,73.21772,126.5127,75198.3,24,405362,5484.2866687584,4.31633211217343
293,"caseReport","1985_2012",102.083652,14.9738493,"Thailand","THA",228,29,0.028167717,4.50996236994814,2.44837465881834,3.17631000604739,212.081,16838.17,170.629,79.58262,10930.29,1690.015,449.3478,-16.82904,4.705075,-766.9941,-772.1889,1254.781,-18.10881,10.91013,209.4065,-179.6666,-209.1182,-8.258184,2.546473,-360.9905,-350.2529,359.4204,-2.061876,2.794009,48.20799,57.69059,129.9553,73582.76,24.53486,1785102,20810.6097043403,4.46335840533898
294,"caseReport","1985_2012",100.5017651,13.7563309,"Thailand","THA",228,3,0.018846145,2.99072702676132,1.88659902247993,2.37718074432146,6.349594,17496.65,122.6266,76.69305,12093.23,1711.065,547.8458,-5.49631,-1.731154,-215.5998,-742.7773,892.3691,1.097154,1.862208,362.2308,-425.2532,-231.1972,-1.159887,-1.153966,-187.3541,-310.8808,-133.6051,-0.5545685,0.7132743,-117.714,-82.72272,13.44066,78659.81,25,5925320,1573.92584040888,8.233682531341
295,"caseReport","1985_2012",100.11996,15.6987382,"Thailand","THA",228,30,0.021388952,3.38609846237778,2.03228879432519,2.58569449653842,47.073,16697.71,173.0429,67.32773,11566.13,1672.811,519.1975,-15.9717,2.984497,-547.4556,-797.68,1148.029,-14.48667,10.0459,203.6377,-209.2367,-426.9579,3.320576,0.02949439,-329.8333,-296.6156,189.3488,2.889845,2.581469,7.715166,53.94901,146.2079,69990.03,24.92775,707979,9562.84878124486,4.31794559941724
296,"caseReport","1985_2012",99.9599033,8.4324831,"Thailand","THA",228,31,0.027930741,4.46941592994291,2.43317933528935,3.15489343132706,26.53344,14982.78,227.7909,49.57192,10980.65,2208.436,-147.6919,-9.73526,-0.5791343,-182.9696,235.0018,392.7475,-0.154614,1.014366,112.0011,-426.3267,-269.4003,-1.638309,-0.8937032,-111.2182,-287.6027,300.6599,-0.4086438,2.221825,-53.7089,-741.653,101.1511,83046.11,22.81179,1076161,9969.57665202717,4.69083860870554
297,"caseReport","1985_2012",100.7730417,18.7756318,"Thailand","THA",228,32,0.01413732,2.31523494376954,1.63265680421717,2.01401685681316,325.2143,15536.46,208.4634,61.3019,9805.609,1607.328,243.6368,-15.81522,0.439559,-619.4232,-908.9276,1009.433,-19.68706,7.359141,173.4934,-20.08051,-565.8985,-3.480195,0.4058694,-447.5821,-82.04367,140.2322,-2.938548,1.581988,-81.49641,30.43393,351.1487,68933.6,23.44283,336809,12301.0077375181,3.34570589204982
298,"caseReport","1985_2012",101.8253143,6.4254607,"Thailand","THA",228,33,0.015621944,2.51903084259552,1.71045683716972,2.12494799039656,38.4094,14633.62,241.244,45.37549,10745.86,3386.93,-246.3075,-13.16798,1.512942,-305.027,310.0703,319.2769,0.179841,0.9772116,41.14171,-780.6731,-204.9624,-4.037109,-0.3436987,-122.1896,77.42407,209.2716,0.7639139,0.8024624,-56.58343,-1000.069,156.964,87069.25,23.51767,394679,4485.85407070001,4.4884455940251
